PID,Process,DLL,LoadPath,HijackType,Technique,TechniqueName,Tactic,RiskScore,DLL_Indicator,Description
1112,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=1112) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
1100,svchost.exe,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'svchost.exe' (PID=1100) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
520,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=520) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
5012,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=5012) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3800,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=3800) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4676,StartMenuExper,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'StartMenuExper' (PID=4676) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2772,MpDefenderCore,profapi.dll,C:\\Windows\\SYSTEM32\\profapi.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'profapi.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\profapi.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'profapi.dll' loaded from 'C:\\Windows\\SYSTEM32\\profapi.dll' — expected C:\Windows\System32\profapi.dll. Process 'MpDefenderCore' (PID=2772) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4772,svchost.exe,crypt32.dll,C:\\Windows\\System32\\CRYPT32.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'crypt32.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\CRYPT32.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'crypt32.dll' loaded from 'C:\\Windows\\System32\\CRYPT32.dll' — expected C:\Windows\System32\crypt32.dll. Process 'svchost.exe' (PID=4772) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4728,sihost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'sihost.exe' (PID=4728) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3572,dllhost.exe,cryptbase.dll,C:\\Windows\\SYSTEM32\\CRYPTBASE.DLL,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'cryptbase.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\CRYPTBASE.DLL,"T1574.001 DLL SEARCH ORDER HIJACKING: 'cryptbase.dll' loaded from 'C:\\Windows\\SYSTEM32\\CRYPTBASE.DLL' — expected C:\Windows\System32\cryptbase.dll. Process 'dllhost.exe' (PID=3572) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3796,svchost.exe,cryptsp.dll,C:\\Windows\\SYSTEM32\\cryptsp.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'cryptsp.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\cryptsp.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'cryptsp.dll' loaded from 'C:\\Windows\\SYSTEM32\\cryptsp.dll' — expected C:\Windows\System32\cryptsp.dll. Process 'svchost.exe' (PID=3796) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4056,svchost.exe,cryptsp.dll,C:\\Windows\\SYSTEM32\\cryptsp.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'cryptsp.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\cryptsp.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'cryptsp.dll' loaded from 'C:\\Windows\\SYSTEM32\\cryptsp.dll' — expected C:\Windows\System32\cryptsp.dll. Process 'svchost.exe' (PID=4056) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4360,ctfmon.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'ctfmon.exe' (PID=4360) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2860,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2860) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2728,svchost.exe,profapi.dll,C:\\Windows\\SYSTEM32\\profapi.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'profapi.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\profapi.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'profapi.dll' loaded from 'C:\\Windows\\SYSTEM32\\profapi.dll' — expected C:\Windows\System32\profapi.dll. Process 'svchost.exe' (PID=2728) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2844,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2844) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
4148,svchost.exe,crypt32.dll,C:\\Windows\\System32\\CRYPT32.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'crypt32.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\CRYPT32.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'crypt32.dll' loaded from 'C:\\Windows\\System32\\CRYPT32.dll' — expected C:\Windows\System32\crypt32.dll. Process 'svchost.exe' (PID=4148) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2832,MsMpEng.exe,crypt32.dll,C:\\Windows\\SYSTEM32\\CRYPT32.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'crypt32.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\SYSTEM32\\CRYPT32.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'crypt32.dll' loaded from 'C:\\Windows\\SYSTEM32\\CRYPT32.dll' — expected C:\Windows\System32\crypt32.dll. Process 'MsMpEng.exe' (PID=2832) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2824,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2824) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2976,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2976) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
2708,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=2708) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3308,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=3308) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3128,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=3128) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3008,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=3008) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3200,svchost.exe,bcryptprimitives.dll,C:\\Windows\\System32\\bcryptPrimitives.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcryptprimitives.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcryptPrimitives.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcryptprimitives.dll' loaded from 'C:\\Windows\\System32\\bcryptPrimitives.dll' — expected C:\Windows\System32\bcryptprimitives.dll. Process 'svchost.exe' (PID=3200) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3916,AggregatorHost,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'AggregatorHost' (PID=3916) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3856,SearchIndexer.,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'SearchIndexer.' (PID=3856) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
3540,svchost.exe,bcrypt.dll,C:\\Windows\\System32\\bcrypt.dll,PROTECTED_DLL_WRONG_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,55,Protected DLL 'bcrypt.dll' NOT from System32 — loaded from non-System32 location: C:\\Windows\\System32\\bcrypt.dll,"T1574.001 DLL SEARCH ORDER HIJACKING: 'bcrypt.dll' loaded from 'C:\\Windows\\System32\\bcrypt.dll' — expected C:\Windows\System32\bcrypt.dll. Process 'svchost.exe' (PID=3540) loaded this DLL from a non-System32 location first, bypassing the legitimate System32 copy. This is the standard DLL Search Order Hijacking technique."
600,msedgewebview2,domain_actions.dll,C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView\\Domain Actions\\3.0.0.16\\domain_actions.dll,SUSPICIOUS_PATH,T1574.001,DLL Search Order Hijacking,Defense Evasion,30,DLL loaded from staging directory: C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView\\Domain Actions\\3.0.0.16\\domain_actions.dll,SUSPICIOUS: 'domain_actions.dll' loaded from staging/user-writable directory 'C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView\\Domain Actions\\3.0.0.16\\domain_actions.dll' by process 'msedgewebview2' (PID=600). May indicate DLL placement for hijacking (T1574.001).
